,0 beds,1 bath,1 bed,1 bedroom,1 guest,1 private bath,1 shared bath,1.5 baths,1.5 private baths,1.5 shared baths,12 guests,2 baths,2 bedrooms,2 beds,2 guests,2 private baths,2 shared baths,2.5 shared baths,3 bedrooms,3 beds,3 guests,3 shared baths,4 beds,4 guests,5 beds,5 guests,6 beds,6 guests,8 guests,Boat,Camper/RV,Private room in apartment,Shared half-bath,Studio,free_cancel,id,lat,long,plus,price,ratings,rental_price_norm,reviews,superhost,entire_place,private_room,no_baths,shared_room
227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4519780,37.798829100000006,-122.4047389,0,36,4.5,0.9448058979999999,195,0,0,0,1,1
228,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4663060,37.744712799999995,-122.4313357,0,135,5.0,0.922057288,257,1,1,0,0,0
229,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20367610,37.7470984,-122.47861670000002,0,69,5.0,0.922057288,74,1,0,1,0,0
230,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1914270,37.798655100000005,-122.1996791,0,62,5.0,1.054708273,316,1,1,0,0,0
231,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5196233,37.710109,-122.4464402,0,50,4.5,1.0100973629999999,48,0,1,0,0,0
232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14553088,37.7816,-122.4156,1,150,5.0,0.829585667,7,1,1,0,0,0
233,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16219958,37.778769399999995,-122.4740691,0,97,4.5,1.172587433,140,0,0,1,0,0
234,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4653022,37.7341617,-122.39197949999999,0,25,5.0,1.151611442,47,1,1,0,0,0
235,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8195144,37.7513455,-122.45382859999998,0,129,4.5,0.983212642,156,0,0,1,0,0
236,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14142409,37.760897899999996,-122.47768729999999,0,105,4.5,1.121772356,162,0,1,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14422371,37.728,-122.389,0,91,4.5,1.151611442,161,0,0,1,0,0
238,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12710902,37.829,-122.221,0,68,4.5,1.054708273,142,1,0,1,0,0
239,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4882295,37.7361202,-122.41109709999999,0,85,5.0,0.983212642,179,1,0,1,0,0
240,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18139471,37.677704999999996,-122.4902658,0,50,5.0,0.922057288,123,1,0,1,0,0
241,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14858761,37.68122520000001,-122.3999461,0,53,4.5,0.983212642,240,0,0,1,0,0
242,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23044309,37.7579078,-122.4380611,0,129,5.0,0.922057288,57,1,1,0,0,0
243,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16311519,37.974954100000005,-122.5113794,0,125,5.0,0.875378323,230,1,1,0,0,0
244,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11437442,37.777161299999996,-122.4093149,0,90,5.0,1.105523349,96,1,0,1,0,0
245,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4257302,37.7766205,-122.44431570000002,0,100,5.0,0.9430332790000001,160,1,1,0,0,0
246,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20001846,37.8014747,-122.2750774,0,89,5.0,1.054708273,93,1,1,0,0,0
247,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11122531,37.744179200000005,-122.4323338,0,150,5.0,0.922057288,216,1,1,0,0,0
248,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1471683,37.771,-122.429,0,90,5.0,0.8233815000000001,358,1,0,0,0,0
249,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9012550,37.910991499999994,-122.07371200000001,0,95,5.0,1.054708273,111,1,1,0,0,0
251,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44032,37.7514502,-122.41206979999998,0,95,5.0,1.047322361,279,1,1,0,0,0
252,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8763407,37.7580965,-122.4138844,0,55,5.0,1.047322361,167,0,0,0,0,1
253,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4654218,37.7259302,-122.4333719,0,52,5.0,1.0100973629999999,113,1,0,1,0,0
254,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14934208,37.777,-122.415,0,99,5.0,0.829585667,86,1,1,0,0,0
255,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,24849879,37.7181895,-122.42846019999999,0,70,5.0,1.0100973629999999,33,1,0,0,0,0
256,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,859336,37.7689727,-122.43854640000002,0,110,5.0,0.9430332790000001,271,1,0,1,0,0
257,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4359078,37.7975317,-122.42534199999999,0,129,4.5,0.8588338790000001,208,0,0,0,0,0
258,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17433075,37.769,-122.45,0,56,4.5,0.9430332790000001,75,0,0,1,0,0
259,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22469468,37.721887100000004,-122.4036997,0,86,5.0,0.983212642,59,1,0,1,0,0
260,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4022990,37.797442100000005,-122.4253537,0,129,4.5,0.8588338790000001,213,0,0,1,0,0
261,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10437411,37.770253600000004,-122.44738400000001,0,135,5.0,0.9430332790000001,211,1,1,0,0,0
262,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995487,37.7599,-122.4148,1,333,5.0,1.047322361,477,1,0,1,0,0
263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14043110,37.728642,-122.3878621,0,89,4.5,1.151611442,160,0,0,1,0,0
264,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7068804,37.726774799999994,-122.46832309999999,0,70,5.0,0.922057288,128,1,0,1,0,0
265,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13139589,37.9319896,-122.5459148,0,75,4.5,1.172587433,252,0,1,0,0,0
266,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15911997,37.782298299999994,-122.4345993,0,70,5.0,0.849084475,69,1,0,0,0,0
267,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8763366,37.7583008,-122.4128,0,55,5.0,1.047322361,152,0,0,0,0,1
268,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9496937,37.804784600000005,-122.1922494,0,89,5.0,1.054708273,210,1,1,0,0,0
269,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16790413,37.7769519,-122.4787119,0,117,4.5,1.172587433,117,0,1,0,0,0
270,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6713445,37.7635581,-122.43256869999999,0,225,4.5,1.0552991459999999,181,0,1,0,0,0
271,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4902729,37.7846841,-122.41481200000001,0,129,4.5,0.829585667,248,0,0,0,0,0
272,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23630,37.759630200000004,-122.44143229999999,0,155,5.0,1.083661049,332,1,0,1,1,0
273,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3896093,37.717170200000005,-122.4682949,0,50,4.5,0.922057288,71,0,1,0,0,0
274,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256148,37.762,-122.443,0,149,5.0,1.083661049,519,1,0,1,0,0
275,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1954525,37.780846200000006,-122.4729342,0,120,4.5,1.172587433,106,1,1,0,0,0
276,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3040139,37.633793700000005,-122.47702439999999,0,250,5.0,0.922057288,353,1,1,0,0,0
277,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8101297,37.801,-122.441,0,120,5.0,0.875378323,232,1,0,0,0,0
278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1393654,37.7523809,-122.45867179999999,0,84,5.0,0.983212642,463,1,0,1,0,0
279,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2166428,37.76687570000001,-122.4464571,0,144,5.0,0.9430332790000001,140,0,1,0,0,0
280,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2188976,37.764564899999996,-122.41383229999998,0,101,4.5,1.047322361,257,0,0,1,0,0
281,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12562572,37.7336763,-122.4461422,0,115,5.0,1.0100973629999999,158,1,1,0,0,0
282,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20695197,37.7045156,-122.4176281,0,90,5.0,0.983212642,75,1,1,0,0,0
283,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4295573,37.7242411,-122.43389760000001,0,53,5.0,1.0100973629999999,92,1,0,1,0,0
284,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8635973,37.7207404,-122.39384650000001,0,60,4.5,1.151611442,222,0,1,0,0,0
285,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7788844,37.7313205,-122.39138090000002,0,126,4.5,1.151611442,175,0,0,0,0,0
286,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2496086,37.7284139,-122.42313759999999,0,185,5.0,0.983212642,168,1,1,0,0,0
287,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4380289,37.7124836,-122.4583192,0,59,4.0,0.922057288,196,0,0,0,0,0
288,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14551959,37.7862166,-122.40958470000001,0,65,4.5,0.829585667,67,0,0,1,0,0
289,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16780601,37.8332112,-122.21390559999999,0,75,5.0,1.054708273,120,1,1,0,0,0
290,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13175533,37.7467,-122.4863,1,150,5.0,0.922057288,130,1,1,0,0,0
291,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13293285,37.757032,-122.4893938,0,100,5.0,1.121772356,186,0,1,0,0,0
292,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1336998,37.777786799999994,-122.4377545,0,100,5.0,0.9430332790000001,309,1,0,0,0,0
293,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1535375,37.861846500000006,-122.2838875,0,100,5.0,1.054708273,422,1,1,0,0,0
294,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220418,37.7704207,-122.4501926,0,78,4.5,0.9430332790000001,337,0,0,1,0,0
295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,21045694,37.714460100000004,-122.4422267,0,74,5.0,1.0100973629999999,65,1,1,0,0,0
296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10783991,37.76331629999999,-122.470106,0,134,5.0,1.001234268,157,1,1,0,0,0
297,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,845480,37.708845700000005,-122.430768,0,65,4.5,1.0100973629999999,219,0,0,1,0,0
299,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,225205,37.7609672,-122.4231305,0,100,4.5,1.0552991459999999,340,1,0,0,0,0
300,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12522,37.7607455,-122.43032409999999,0,79,5.0,1.0552991459999999,375,1,0,0,0,0
301,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7222704,37.782866600000006,-122.4834628,0,105,5.0,1.172587433,214,1,1,0,0,0
302,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8392088,37.8137159,-122.20193959999999,0,54,5.0,1.054708273,163,1,1,0,0,0
303,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1836865,37.836503799999996,-122.27507340000001,0,75,4.5,1.054708273,198,0,0,0,0,0
304,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,683598,37.8425681,-122.26597290000001,0,55,5.0,1.054708273,350,1,0,1,0,0
305,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4012457,37.90127570000001,-122.64055359999999,0,175,5.0,1.172587433,525,1,0,1,0,0
306,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,545685,37.7761902,-122.4823081,0,70,5.0,1.172587433,616,1,1,0,0,0
307,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14990478,37.7309544,-122.4446876,0,100,5.0,1.0100973629999999,219,1,1,0,0,0
308,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4948340,37.7835415,-122.46771340000001,0,52,4.5,1.172587433,324,0,0,1,0,0
309,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,585326,37.7763219,-122.48067179999998,0,67,5.0,1.172587433,548,1,1,0,0,0
310,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4948327,37.78477879999999,-122.46803500000001,0,55,4.5,1.172587433,293,0,0,1,0,0
311,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19014320,37.7523821,-122.4128848,0,50,5.0,1.047322361,92,1,1,0,0,0
312,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12511225,37.7874494,-122.40925520000002,0,78,4.5,0.829585667,97,0,1,0,0,0
313,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2538807,37.7429945,-122.4666352,0,69,5.0,0.983212642,182,1,1,0,0,0
314,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16376205,37.749745399999995,-122.48241940000001,0,79,5.0,0.922057288,218,1,0,1,0,0
315,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11014900,37.9691725,-122.28884380000001,0,46,5.0,1.054708273,158,1,1,0,0,0
316,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,719431,37.7402797,-122.46884990000001,0,90,5.0,0.922057288,248,1,1,0,0,0
317,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150848,37.761995399999996,-122.39391470000001,0,75,5.0,1.151611442,196,1,0,1,0,0
318,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10943827,37.7378,-122.4321,1,116,5.0,0.983212642,159,1,1,0,0,0
319,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9805697,37.83332120000001,-122.2240865,0,65,4.5,1.054708273,264,0,1,0,0,0
320,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13661253,37.6416593,-122.46005020000001,0,55,4.5,0.922057288,318,0,1,0,0,0
321,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21425660,37.721200399999994,-122.40211459999999,0,89,5.0,0.983212642,71,1,0,1,0,0
322,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4902444,37.7984508,-122.40445349999999,0,36,5.0,0.9448058979999999,168,0,1,0,0,0
323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3780418,37.7757647,-122.4154915,0,125,5.0,1.145998149,291,1,0,0,1,1
324,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16858141,37.727,-122.39,0,58,4.5,1.151611442,92,0,0,1,0,0
325,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13774014,37.73436160000001,-122.4048752,0,155,5.0,1.105523349,96,1,1,0,0,0
326,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4263821,37.7509299,-122.4270217,0,69,5.0,0.922057288,197,1,0,1,0,0
327,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12515810,37.7558184,-122.40162169999999,0,67,4.5,1.105523349,119,0,0,0,0,0
328,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1043282,37.7585526,-122.44529890000001,0,78,5.0,1.083661049,442,1,0,1,0,0
329,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6494663,37.748000000000005,-122.492,0,75,5.0,0.922057288,249,1,0,1,0,0
330,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3577748,37.600782099999996,-122.4073735,0,90,5.0,0.922057288,497,0,1,0,0,0
303,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,499096,37.7585276,-122.4238706,0,100,5.0,1.001234268,164,1,1,0,0,0
304,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1150867,37.768464,-122.4386285,0,258,5.0,1.0100973629999999,285,1,1,0,0,0
305,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7615490,37.7341404,-122.44397009999999,0,225,5.0,1.172587433,245,1,1,0,0,0
306,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8351923,37.7428765,-122.4614686,0,125,5.0,1.172587433,228,1,1,0,0,0
308,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4269254,37.7829717,-122.4315598,0,155,5.0,1.047322361,256,1,1,0,0,0
309,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10926858,37.811036200000004,-122.2046429,0,100,5.0,1.0552991459999999,180,1,1,0,0,0
310,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6331695,37.742068599999996,-122.4306852,0,165,5.0,1.083661049,266,0,1,0,0,0
311,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1164114,37.768690899999996,-122.13584499999999,0,90,5.0,1.047322361,262,1,1,0,0,0
312,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,794626,37.7292403,-122.4265298,0,110,4.5,1.024869187,189,1,1,0,0,0
313,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1209127,37.8662284,-122.5028307,0,125,5.0,1.047322361,363,1,1,0,0,0
314,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1246891,37.763929499999996,-122.435022,0,111,5.0,1.151611442,175,1,1,0,0,0
315,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,727866,37.74780560000001,-122.5031612,0,129,5.0,1.0100973629999999,394,1,1,0,0,0
